RETURN_ID,ORDER_ID,PRODUCT_ID,RETURN_DATE,RETURN_REASON,RETURN_STATUS,REFUND_AMOUNT,QUANTITY_RETURNED
RET-CF6E5688420,ORD-ED0EA5281B7,PRD-A4EB83E33A5,2024-04-15 12:27:44.887032,Too Late,Approved,210.78,2
RET-7559FC2E0B5,ORD-615DD2C4823,PRD-422A35B04D9,2025-05-27 19:45:12.273875,Changed Mind,Refunded,770.76,3
RET-BE4181170D3,ORD-CA288EA215E,PRD-C8FC15806D4,2024-10-07 00:48:10.148566,Not as Described,Approved,1047.18,3
RET-30DF7E74C92,ORD-A6E5FE128F8,PRD-FE9F6094BD0,2024-03-26 19:14:22.486864,Not as Described,Rejected,2000.13,2
RET-3666B5C80BC,ORD-569D0820114,PRD-2472C5350EC,2024-09-19 07:51:44.117824,Changed Mind,Pending,212.02,1
RET-4E8DCACFE41,ORD-EA3F79DFCCE,PRD-7BDE9884922,2023-12-30 04:34:56.103310,Not as Described,Approved,1331.33,1
RET-30A777550FF,ORD-37B36B0B5FC,PRD-348732ACB2F,2024-10-25 00:54:36.774429,Duplicate Order,Approved,223.6,3
RET-C367D2DACA2,ORD-B5C52412C10,PRD-DE91B1DA69C,2026-06-23 05:02:52.453469,Not as Described,Refunded,268.81,2
RET-AA69B88397B,ORD-F48F193FD70,PRD-36151F6F248,2026-05-27 03:27:36.186272,Wrong Item,Rejected,290.14,3
RET-9D9B3328999,ORD-28F708ED600,PRD-257F1C91ADC,2025-03-20 19:55:09.234591,Duplicate Order,Pending,1717.86,1
RET-D38D7B26E50,ORD-66650B2FE22,PRD-BA4920DBB91,2024-08-05 06:32:01.565985,Changed Mind,Approved,1132.98,1
RET-B1581017CB4,ORD-2445D5F36A1,PRD-AFF54A37F75,2023-10-01 18:25:55.271164,Better Price Found,Approved,226.14,3
RET-B434ED68E6E,ORD-308E95031B9,PRD-D8D4C9FF4E8,2025-05-08 21:20:16.889658,Defective,Rejected,154.78,2
RET-DEEC0149A23,ORD-A795FD98968,PRD-006C3358A78,2023-11-23 02:38:51.813089,Not as Described,Rejected,1608.59,3
RET-F85F705362D,ORD-758DD14BBF1,PRD-40F4ED3748D,2025-10-01 12:42:56.843582,Changed Mind,Approved,46.35,1
RET-1595DFDA855,ORD-7AA9264881B,PRD-762F924B648,2026-05-28 06:00:15.896970,Better Price Found,Refunded,2513.58,3
RET-F1AE61E6EAE,ORD-728DCD06FC4,PRD-B88F5234D5E,2025-03-21 00:24:40.578763,Better Price Found,Approved,603.85,2
RET-850B80673D9,ORD-574F90D840E,PRD-E26B00F44CE,2023-12-21 15:03:56.011365,Better Price Found,Refunded,52.47,1
RET-89FCFA211C7,ORD-E9A032D5DBD,PRD-6A25D45AD89,2024-10-27 11:12:24.882001,Changed Mind,Pending,685.99,1
RET-4C45B5C9D14,ORD-1CC8222C3D9,PRD-BEEC04CCDE8,2026-07-11 23:13:53.234598,Better Price Found,Pending,110.61,3
RET-FBB99E1F89A,ORD-F08D6F7E160,PRD-7B34702E827,2023-07-24 16:02:08.806817,Defective,Pending,3431.13,3
RET-8BDA4C6D0A5,ORD-88C18E05618,PRD-F848ACB8074,2023-10-01 22:48:30.262724,Defective,Pending,18.96,3
RET-A65CFABBCBB,ORD-8858ACC0C00,PRD-D9146A210BA,2025-05-18 21:55:01.751168,Wrong Item,Rejected,115.47,3
RET-5AC41289C54,ORD-316C6E4E0E1,PRD-3F35E9CEC7E,2025-07-22 14:19:50.431414,Wrong Item,Rejected,788.12,2
RET-596BF4E9182,ORD-5D98E7A14BD,PRD-E8BD464EAC5,2024-01-15 20:15:56.180649,Defective,Pending,28.8,1
RET-C6075342632,ORD-FE4DB652993,PRD-FE2A6D2F10D,2025-01-31 23:33:21.268996,Changed Mind,Approved,1720.74,1
RET-DC2DA764CEC,ORD-EEC12FA3F82,PRD-A7FA87B76DC,2026-02-25 20:17:50.269820,Not as Described,Pending,632.05,1
RET-3B49615947F,ORD-32CA322F35D,PRD-02BA80CF4C9,2025-02-11 03:07:36.700130,Not as Described,Refunded,1405.25,2
RET-7F447528314,ORD-7731DC1EFA8,PRD-8CC3E866ABB,2026-07-12 07:30:39.450666,Changed Mind,Pending,2936.55,1
RET-2E3A20250FA,ORD-1CE021A2DE0,PRD-F9075ADB643,2024-11-20 10:10:27.639295,Duplicate Order,Approved,693.49,2
RET-ABC2FCEC554,ORD-89C21816791,PRD-ADC3C0537BB,2025-06-01 22:46:18.193050,Too Late,Refunded,4787.48,3
RET-E2E5F1B718F,ORD-6ECB32AAFB0,PRD-CA91139CB48,2025-04-13 15:01:50.655098,Wrong Item,Approved,1710.95,3
RET-2BA782B9ADA,ORD-C04E3C08006,PRD-5371E0C1B2D,2025-04-22 00:49:55.979183,Defective,Refunded,2375.01,3
RET-8877ADEF395,ORD-79C57D02786,PRD-A0FCB877D4F,2024-08-13 02:39:16.074387,Too Late,Refunded,369.89,2
RET-10992D61F5D,ORD-D7424D14A3F,PRD-F296087E33C,2026-05-22 14:31:54.725405,Defective,Approved,173.24,3
RET-D8EF2B1249A,ORD-DB30953553E,PRD-F34F70980FA,2024-02-06 19:05:35.670526,Better Price Found,Approved,45.33,3
RET-3FF9DA30925,ORD-1544408B2C6,PRD-EBAE456EDFF,2024-03-18 00:28:24.659503,Changed Mind,Rejected,1607.61,1
RET-BD3E1A62A96,ORD-125C71F51A3,PRD-10F0D89CBD4,2026-06-26 03:29:53.804810,Defective,Pending,33.47,2
RET-40317D16780,ORD-ECC3914FBC9,PRD-BB25D380417,2026-07-23 22:32:58.558523,Too Late,Rejected,580.43,1
RET-9965CBC34BB,ORD-7263D6494F0,PRD-C9DB13F447B,2024-05-03 14:57:50.512083,Duplicate Order,Rejected,1984.52,3
RET-CD75F88B1DA,ORD-3483D601E26,PRD-9E2D0C669DF,2025-04-08 20:57:22.342360,Duplicate Order,Rejected,741.69,3
RET-5D79E6D7077,ORD-5E812683762,PRD-0B077B29013,2025-10-10 16:35:54.968739,Wrong Item,Approved,809.06,3
RET-959C5A174C1,ORD-7706BD007A9,PRD-C3859F95FD3,2026-04-26 18:39:39.716536,Too Late,Pending,1163.88,1
RET-DF5AB9D6D19,ORD-A520056A4A7,PRD-EA5A1E77BA4,2023-11-30 21:24:23.284204,Defective,Approved,561.92,3
RET-819EA470182,ORD-2FED5EA4488,PRD-20D1B53B6F0,2025-01-12 11:57:09.714698,Not as Described,Pending,21.4,1
RET-EE8A56AEC16,ORD-EB0A13DCAFA,PRD-D0007AE712D,2026-05-28 13:28:13.780151,Too Late,Approved,1003.99,2
RET-FF5B5530FF6,ORD-DCA1C6550E0,PRD-BB3C92D883F,2024-06-02 10:34:34.423351,Not as Described,Rejected,326.6,2
RET-CB54E3A0C0F,ORD-74790143859,PRD-5CC62880C0D,2023-10-03 08:30:40.143848,Duplicate Order,Pending,160.62,2
RET-9EFE7F5AB95,ORD-1FF03FBF72E,PRD-E2D2A043CDD,2025-04-18 15:03:31.947624,Changed Mind,Rejected,1952.2,2
RET-07C4D9ED8E5,ORD-66EA1149EC6,PRD-5E5437C28A1,2025-01-06 02:00:49.944460,Not as Described,Pending,76.37,3
RET-10A72E0225C,ORD-3564C2E6549,PRD-A7F1BF576C3,2026-04-08 10:32:12.462402,Not as Described,Approved,1865.49,3
RET-322701ACFAA,ORD-0B2A840E28F,PRD-61147782A58,2025-07-06 08:00:59.635274,Not as Described,Approved,307.41,3
RET-BB7EFA9F0C5,ORD-AC5269036B0,PRD-3F35E9CEC7E,2024-12-06 08:03:13.250205,Better Price Found,Rejected,808.02,2
RET-824FBC27DDF,ORD-7974709DFA3,PRD-A7F1BF576C3,2024-10-24 22:55:47.188186,Changed Mind,Refunded,2416.95,1
RET-C569F698056,ORD-765FF99314F,PRD-BD57ACA813B,2023-09-06 09:09:46.554803,Duplicate Order,Rejected,3455.94,1
RET-A68E1F9BFE2,ORD-F5227A13853,PRD-40F4ED3748D,2025-12-31 17:23:14.534418,Duplicate Order,Rejected,1949.43,1
RET-DA2FF57E437,ORD-B219BD2E40B,PRD-0FD09518534,2025-04-17 13:36:27.734659,Too Late,Approved,891.49,3
RET-90C458D3288,ORD-4B769DFC706,PRD-A4A04CF1AF1,2023-12-23 05:46:34.599018,Too Late,Approved,1298.63,2
RET-30129CC6978,ORD-FAE9DA33E6F,PRD-2472C5350EC,2025-12-03 22:52:45.016508,Duplicate Order,Refunded,1728.04,1
RET-AD26408336E,ORD-1245B5A35C2,PRD-13000546CC9,2026-07-26 02:33:25.878175,Not as Described,Rejected,3760.53,1
RET-EB845671C21,ORD-910149F912C,PRD-859A71D37CD,2025-06-13 02:28:37.860140,Not as Described,Pending,280.88,1
RET-F42010DA98B,ORD-F23B1CC3F3E,PRD-AEF20431A19,2025-05-03 13:37:09.181073,Wrong Item,Approved,2285.54,1
RET-698034890D0,ORD-FA22797CAAB,PRD-CBACA249870,2024-03-22 19:48:20.057065,Duplicate Order,Approved,500.56,1
RET-9EE4F684037,ORD-BCEBAFC36BA,PRD-2D97EA87D36,2023-11-01 02:44:40.678437,Wrong Item,Refunded,363.24,2
RET-2C0D6D5B8F4,ORD-2A1973F3E5E,PRD-83E8DDB3C8C,2025-11-29 02:08:36.568045,Not as Described,Approved,752.88,2
RET-55FD9B3A9B6,ORD-516A45A89AD,PRD-6F6CD5DDD3B,2025-04-10 22:57:58.242535,Too Late,Approved,588.75,3
RET-587B160F512,ORD-13203C22B53,PRD-6C452CB37F5,2024-10-04 13:34:56.480298,Wrong Item,Pending,303.76,1
RET-DAC424EA3BE,ORD-22435D3F15E,PRD-0A818690911,2025-05-14 02:38:15.246906,Defective,Rejected,187.61,2
RET-4EC338EB554,ORD-3EA4882C9F4,PRD-29378C59BA8,2025-06-13 09:33:15.648898,Defective,Pending,616.49,2
RET-657FC9C781C,ORD-04A8DFA1A1A,PRD-9AC0ABBF02E,2025-11-09 22:27:39.587284,Changed Mind,Refunded,186.43,2
RET-EE60249C76A,ORD-476902ECB7A,PRD-BDE888DA430,2026-02-12 00:06:48.165378,Not as Described,Pending,154.72,3
RET-55D72450968,ORD-5661228BD9E,PRD-2ABD6876691,2024-09-01 05:23:07.221130,Too Late,Approved,51.52,3
RET-CF294598756,ORD-C0B8145F79D,PRD-DE92541DEE5,2025-08-07 16:05:06.627515,Defective,Refunded,3424.21,1
RET-CC16AF60BD6,ORD-98A23963D17,PRD-AB49DA50E86,2026-06-27 19:56:14.667671,Wrong Item,Refunded,815.84,2
RET-4B21D9D45A5,ORD-B31024F33FC,PRD-BBE25A96B13,2026-07-06 19:43:28.284742,Not as Described,Approved,1150.48,1
RET-711E6E15C4C,ORD-2767EA59259,PRD-A10258F52CA,2025-02-07 13:30:24.861273,Too Late,Approved,240.98,3
RET-D87ABCB8075,ORD-88E714121B8,PRD-3A02E8C8B8C,2026-02-26 05:34:07.009690,Duplicate Order,Rejected,1412.92,3
RET-B83727588DB,ORD-09B26751198,PRD-7D81225EAAD,2025-11-23 05:00:38.017146,Changed Mind,Refunded,327.85,2
RET-F7D7B757346,ORD-55414CF6CDD,PRD-12FA5DF3650,2023-10-14 06:02:14.627927,Duplicate Order,Pending,714.25,3
RET-A9CACC0B559,ORD-65283F827BE,PRD-8AEB1D1A5AF,2024-06-17 18:58:46.893020,Too Late,Rejected,334.0,3
RET-396D437AD3E,ORD-6D04D97332D,PRD-8C2A14B05CC,2026-03-14 04:49:41.451738,Duplicate Order,Approved,1556.63,1
RET-B9092ACF70F,ORD-36FA90E8AF8,PRD-8C2A14B05CC,2025-08-16 11:20:32.041116,Duplicate Order,Refunded,35.39,2
RET-A517A9789DE,ORD-3646349D181,PRD-7B34702E827,2025-06-02 17:35:20.519338,Changed Mind,Rejected,383.81,1
RET-DEE661DDE66,ORD-1EAAD0C2194,PRD-36151F6F248,2026-05-12 07:43:57.785856,Duplicate Order,Pending,626.3,1
RET-5B5C6914000,ORD-5E4C0D18E08,PRD-B8292B08D69,2023-10-30 00:05:11.409743,Too Late,Rejected,2135.69,1
RET-1EA8B24DFBC,ORD-F740519FB2C,PRD-257F1C91ADC,2024-04-29 08:24:10.937609,Not as Described,Approved,166.05,2
RET-BEEA7A618E0,ORD-250AAC611D7,PRD-380185EE745,2026-07-14 00:54:19.075147,Wrong Item,Pending,408.52,2
RET-269C9388AE8,ORD-AFCF69219BA,PRD-AE1B116A2A9,2024-02-19 13:45:37.867933,Too Late,Refunded,1005.51,1
RET-3F05DD50B15,ORD-B87A45B2D83,PRD-DEECEE995E3,2026-07-29 18:59:15.767285,Wrong Item,Approved,1678.55,1
RET-1BD81F65B59,ORD-2856B57B06F,PRD-0B077B29013,2026-01-13 00:04:12.772678,Defective,Approved,2723.22,1
RET-F3D9DA27B25,ORD-C5163FC4C54,PRD-1F3722F5274,2026-02-20 05:44:07.051516,Too Late,Rejected,59.05,3
RET-B57D5CD3E75,ORD-E3265BAA2B0,PRD-334ABFE0A17,2025-12-27 02:18:43.196942,Too Late,Pending,936.31,3
RET-F0F62F9AB78,ORD-18C7971C08D,PRD-5596653D478,2026-03-28 02:34:39.926550,Duplicate Order,Approved,67.72,2
RET-C342FE7C75F,ORD-86F6DB5D9E3,PRD-D9146A210BA,2023-12-05 21:06:07.658448,Wrong Item,Refunded,13.71,1
RET-B6CC031069A,ORD-F6C9618AA98,PRD-BE55C261E3C,2025-12-04 23:18:34.683891,Changed Mind,Pending,76.08,2
RET-0F66FAF8B64,ORD-753E6D12B20,PRD-13A9352AC2F,2026-03-26 02:52:39.250274,Too Late,Pending,277.59,1
RET-1FE9EDABAC3,ORD-E4FE8E33D35,PRD-B4E1508C33A,2024-03-25 19:46:38.622952,Wrong Item,Rejected,416.88,2
RET-0B949F199C3,ORD-1FE4BB17595,PRD-6ABE679FB07,2024-05-09 16:43:52.380133,Too Late,Approved,2264.3,2
RET-790E0D15970,ORD-037F5AAC436,PRD-0CC099D8B46,2025-01-17 21:11:12.994420,Defective,Approved,172.76,3
RET-71D2B1A06FE,ORD-95198AAE75E,PRD-D9E1C957686,2025-09-23 15:12:31.862973,Wrong Item,Rejected,2064.99,1
RET-D9B2221480D,ORD-5755EB578E9,PRD-BC58A5A09E3,2026-02-14 08:28:54.740804,Changed Mind,Approved,1532.69,1
RET-5A064978494,ORD-CFDDF3FF336,PRD-A4EB83E33A5,2024-02-17 18:15:25.565868,Not as Described,Refunded,3186.44,2
RET-60D066BC501,ORD-254CB771CBF,PRD-D39FD97F748,2026-02-01 06:23:05.329571,Defective,Pending,1678.01,2
RET-7838DBDB98A,ORD-29FC80D17AE,PRD-0715A661323,2024-05-29 05:24:28.193877,Defective,Pending,115.94,3
RET-24DF88ED49D,ORD-DE0B7B7D1AB,PRD-B8292B08D69,2025-10-28 07:12:33.266001,Wrong Item,Pending,80.36,3
RET-89914E0537A,ORD-B413D209041,PRD-E4DCB85BEFF,2025-09-03 23:57:44.894213,Too Late,Pending,146.41,1
RET-701326A310C,ORD-9389A0FAEA3,PRD-0FD09518534,2025-05-28 01:09:50.632077,Duplicate Order,Rejected,1584.81,3
RET-E2BFDC5F5F4,ORD-A97963BCEE3,PRD-5731028897C,2026-03-16 09:25:34.237746,Duplicate Order,Approved,626.02,1
RET-DFBE0162277,ORD-0A212032F17,PRD-78CE464C04E,2024-04-22 14:20:00.570010,Better Price Found,Rejected,130.88,2
RET-B312E8E6BD3,ORD-0F9BDF4E9AF,PRD-EE515342533,2024-02-06 05:05:50.764884,Too Late,Pending,1009.36,1
RET-825575926DB,ORD-3639543503F,PRD-859A71D37CD,2026-07-07 01:24:51.849552,Changed Mind,Pending,3418.55,3
RET-8AEB3FD0981,ORD-3996FE7A654,PRD-61AB4A475B4,2025-05-27 12:42:11.572443,Duplicate Order,Refunded,527.38,2
RET-EC2FCD7BADD,ORD-89B10F78469,PRD-348732ACB2F,2024-10-03 00:45:01.934509,Wrong Item,Refunded,133.82,1
RET-8668A4328B8,ORD-5AEBDC23A4E,PRD-C9019561A1A,2025-06-29 19:35:24.719641,Changed Mind,Rejected,303.41,1
RET-BD54EAEFDB8,ORD-1A910F7ACE2,PRD-E6A880F5BB2,2025-07-02 07:58:25.231267,Duplicate Order,Pending,307.35,3
RET-01F7C864F9F,ORD-B69C7546786,PRD-429D65995BB,2025-05-06 13:30:04.085037,Too Late,Pending,26.8,2
RET-5EF5A15638B,ORD-FE253FCD8E1,PRD-E8BD464EAC5,2026-05-02 18:52:32.600359,Changed Mind,Refunded,1292.78,2
RET-4A17F78C64F,ORD-D2A569C10DC,PRD-D4E90F8C270,2024-05-30 20:34:35.258011,Defective,Approved,555.31,1
RET-6E8C04D1396,ORD-54781C91632,PRD-9B0D99AD5DF,2023-10-27 05:00:40.011683,Defective,Rejected,396.39,2
RET-F2249699EA1,ORD-B489328F98C,PRD-0D2BCC7C8DE,2024-09-28 23:13:38.714347,Wrong Item,Refunded,2577.16,2
RET-C22E9A8D82B,ORD-E2E82A050DD,PRD-9B1C6382726,2025-03-03 18:24:29.005479,Duplicate Order,Pending,420.66,3
RET-9C1C75AB967,ORD-F125AF28DFC,PRD-F6727CFAC1B,2024-01-16 12:29:08.026111,Too Late,Approved,174.33,2
RET-61BA5E52D34,ORD-E2E035AB8D0,PRD-A73AA407960,2023-12-06 21:15:50.199767,Wrong Item,Rejected,769.58,2
RET-7643DBDB1B1,ORD-E24ADA52A1E,PRD-1AC508E0955,2025-08-11 09:08:24.177813,Not as Described,Rejected,244.11,3
RET-73D1D9458FB,ORD-69642B57F86,PRD-084FF6CE613,2026-06-23 18:20:57.137835,Duplicate Order,Pending,1513.46,1
RET-09C5C1B8217,ORD-A54D05CEE2E,PRD-0803EB5DD75,2026-04-03 00:25:38.271539,Too Late,Pending,787.4,1
RET-F6B17B24A03,ORD-7ED5F4A4E6A,PRD-C9DB13F447B,2025-05-05 10:03:34.026764,Duplicate Order,Approved,3078.87,1
RET-33F12563DD8,ORD-399B4F1E643,PRD-0D2BCC7C8DE,2023-08-06 04:32:47.616218,Duplicate Order,Approved,1978.68,2
RET-870A70CAE82,ORD-31057DFD5D5,PRD-2AEBDD7447A,2026-05-09 10:36:11.156821,Duplicate Order,Pending,4163.92,1
RET-186096358E1,ORD-378B4A1EC80,PRD-A484047B9E2,2026-07-06 20:50:52.585524,Changed Mind,Refunded,2361.1,1
RET-948CEEA6785,ORD-B657A648461,PRD-F7E7D61BF96,2024-10-22 18:53:39.288905,Too Late,Refunded,759.48,1
RET-044F7164815,ORD-D254D5A1E46,PRD-348732ACB2F,2026-04-04 18:20:20.075178,Wrong Item,Rejected,4733.36,1
RET-BB871E44875,ORD-36F3C78809B,PRD-1CBC45677DE,2025-09-30 16:42:42.214992,Defective,Rejected,2570.65,3
RET-1936CC579C7,ORD-0EE6CB43AAD,PRD-1BA5A5221EF,2025-05-26 03:31:54.443141,Changed Mind,Approved,139.76,3
RET-0C464C37087,ORD-10B459398B9,PRD-CBACA249870,2025-07-01 10:00:35.408081,Too Late,Approved,947.8,1
RET-291AD934821,ORD-798EC671CED,PRD-457A3CF38CF,2024-10-03 00:19:21.716072,Duplicate Order,Pending,479.55,2
RET-6EABF7E534C,ORD-0705B8C0ACF,PRD-3A02E8C8B8C,2025-03-13 15:15:58.346516,Better Price Found,Rejected,3432.7,1
RET-4041872B4F6,ORD-71BF3BD068D,PRD-249DB527A4B,2024-11-03 04:51:34.215557,Changed Mind,Approved,350.56,1
RET-409A478C988,ORD-80811C58970,PRD-F75E3442F15,2025-08-26 10:26:17.661431,Not as Described,Pending,1162.73,3
RET-787C0173669,ORD-9A75686BE34,PRD-2472C5350EC,2025-08-08 11:32:23.368008,Not as Described,Pending,3077.67,2
RET-2A74112EEE3,ORD-8C273966DE2,PRD-329B3CEFE6E,2023-07-24 16:58:53.448958,Not as Described,Pending,431.89,2
RET-DEE35A2E75C,ORD-1285EF8B5A7,PRD-83E6F337451,2026-01-09 13:23:37.711845,Too Late,Rejected,3436.53,1
RET-B6D10EC728B,ORD-2391174707B,PRD-18682099ED0,2024-06-17 21:15:08.935110,Better Price Found,Rejected,262.01,3
RET-42ECE917272,ORD-1D37A61E691,PRD-CDDF4B79E7F,2023-10-18 21:07:06.658841,Changed Mind,Refunded,2268.51,1
RET-0677DD7C983,ORD-391F637C6EB,PRD-5CC62880C0D,2023-12-01 23:16:56.690550,Not as Described,Refunded,1456.01,2
RET-74FCC1CB3D2,ORD-FE1FD1EE109,PRD-D0007AE712D,2025-10-19 04:24:19.927776,Defective,Refunded,287.43,1
RET-5C985996916,ORD-F2E005C8372,PRD-747EE5DFF2D,2026-03-27 02:24:10.729456,Too Late,Refunded,13.1,3
RET-4B4ED537F2D,ORD-0BC854216D5,PRD-062220235DB,2025-08-07 13:45:21.582244,Wrong Item,Refunded,1475.28,3
RET-2681CAD8CF1,ORD-6C9552E78C9,PRD-1228D202F80,2024-03-21 06:36:57.859249,Wrong Item,Rejected,626.29,3
RET-216ABC7DCA5,ORD-8CDB0EB4011,PRD-CA411FE1D38,2026-03-02 08:05:58.702999,Too Late,Pending,2039.4,2
RET-5734F5CF81D,ORD-6C3944B9846,PRD-98739DC101A,2024-01-06 06:15:24.303413,Duplicate Order,Rejected,183.41,2
RET-D43F266503B,ORD-374ED7EB55D,PRD-1A3FB82303A,2024-12-30 10:12:09.307882,Duplicate Order,Approved,235.5,3
RET-01CF6376EAF,ORD-697700053D9,PRD-54DB6965FBE,2024-09-15 23:00:47.712961,Too Late,Rejected,404.29,3
RET-A17E73DE438,ORD-FA995DD0473,PRD-FE2A6D2F10D,2026-01-24 15:07:31.024822,Too Late,Rejected,192.52,2
RET-2A4BE9970CB,ORD-0D10AA5D1C7,PRD-A998913A1F8,2026-02-21 09:31:11.451244,Better Price Found,Rejected,1233.43,2
RET-12B5E74DAF1,ORD-D9C93EB3040,PRD-D84CF5B4168,2025-08-29 13:21:28.395319,Better Price Found,Refunded,99.74,2
RET-22DD6BD42C3,ORD-67EB6C61D83,PRD-11427521897,2023-10-15 23:25:40.879106,Changed Mind,Pending,2732.8,1
RET-C2F3CA111FB,ORD-971A80DEC9E,PRD-F4217BF3EA5,2024-01-12 01:29:35.209803,Not as Described,Approved,895.19,1
RET-05CBD092CC3,ORD-3E10956EEF8,PRD-CB99282C123,2025-07-07 07:54:10.667455,Not as Described,Rejected,2056.26,2
RET-D3B3DEE051C,ORD-70DD70468BC,PRD-0A818690911,2023-11-28 07:29:57.945779,Changed Mind,Pending,23.99,2
RET-DF0CCCD69D5,ORD-E61B470BBB5,PRD-C2D3AE7A552,2025-06-05 16:57:55.606136,Wrong Item,Rejected,230.94,3
RET-45C8C08A9B7,ORD-22C9746994E,PRD-6090F2A2DE7,2024-01-24 02:30:24.340485,Defective,Pending,683.41,3
RET-ED0FA65554A,ORD-CC47B49784F,PRD-29378C59BA8,2023-12-26 09:20:31.082270,Not as Described,Refunded,215.97,1
RET-5333E162BCD,ORD-87F6E51479F,PRD-11427521897,2025-12-25 15:23:14.374304,Duplicate Order,Approved,2110.21,2
RET-55002D8B571,ORD-2A032861F86,PRD-C09D44D22D9,2024-05-30 16:09:49.166450,Changed Mind,Refunded,2275.03,3
RET-A47C85591DB,ORD-D12A9E0F7DE,PRD-FD9F316E679,2025-10-22 19:45:22.408528,Better Price Found,Approved,55.78,3
RET-4E5F704A59E,ORD-3ED0069885F,PRD-F6727CFAC1B,2026-07-12 14:12:04.389574,Not as Described,Rejected,1800.22,3
RET-2F801C7A7F1,ORD-948A920C3B3,PRD-8CC3E866ABB,2025-10-19 03:09:05.713718,Duplicate Order,Pending,346.34,2
RET-8A9C012EDB6,ORD-63C430BB6CE,PRD-1A0F700C0E7,2025-03-14 14:21:05.609696,Too Late,Rejected,2224.69,3
RET-2954CD0DC37,ORD-8C86C7A3706,PRD-1ADDB667CE6,2024-07-16 02:06:23.247891,Wrong Item,Approved,230.45,2
RET-E519C3D20DA,ORD-F3A48655766,PRD-C64140395F8,2025-10-21 21:06:23.975559,Duplicate Order,Pending,78.41,2
RET-9FAF8F7A6F5,ORD-400DD34F980,PRD-E26B00F44CE,2024-07-30 15:54:15.531031,Not as Described,Rejected,292.74,1
RET-7D46FDF6FCB,ORD-7195A404532,PRD-A43CCBA5674,2026-04-28 20:11:23.637664,Wrong Item,Approved,1255.83,1
RET-3FC668D86EA,ORD-BD5DF2A810F,PRD-821D3F8AF62,2026-02-08 13:30:38.087156,Better Price Found,Rejected,44.87,3
RET-5D22DA5A6A9,ORD-8E792AAA8DB,PRD-94379C28760,2026-06-27 18:58:49.733420,Too Late,Approved,1372.82,3
RET-03FFDD87A54,ORD-55F0D1B9E0E,PRD-3A967178472,2024-10-25 07:48:45.126069,Not as Described,Pending,745.25,3
RET-767AC65B4FD,ORD-25F053C9AE0,PRD-1F3E8B85C3E,2025-07-27 03:28:36.350300,Better Price Found,Rejected,21.57,1
RET-C4A1AEC1268,ORD-548A9BA1BA8,PRD-BB25D380417,2024-09-28 22:01:52.411097,Not as Described,Pending,1758.43,1
RET-48B7874913F,ORD-5880520A534,PRD-6FC12EC9866,2025-01-06 14:22:34.394163,Wrong Item,Rejected,1173.98,3
RET-F52DE8056DB,ORD-28453622317,PRD-AB49DA50E86,2025-10-08 09:49:55.845727,Not as Described,Refunded,1770.48,3
RET-3FF7A305718,ORD-ABFE1CDF356,PRD-9B1C6382726,2026-07-19 09:06:49.971611,Duplicate Order,Approved,50.07,2
RET-8930A0440AC,ORD-3866F6EF91B,PRD-8A97AB05A1F,2025-11-25 18:40:24.947387,Better Price Found,Rejected,1037.52,3
RET-A9A79249BFE,ORD-04AAAC970CB,PRD-554895F279D,2026-04-06 08:23:56.381325,Not as Described,Rejected,3303.38,1
RET-8352123B785,ORD-F4387085D91,PRD-2EEF9BF8281,2023-08-15 09:13:12.632189,Changed Mind,Approved,525.3,3
RET-74EA7DE1DC1,ORD-A19E25C5954,PRD-BDC17163C31,2025-06-14 00:52:30.695111,Wrong Item,Refunded,2345.05,2
RET-FA332144C99,ORD-59D4783AB94,PRD-55355D81D9C,2025-06-30 06:05:58.421637,Duplicate Order,Approved,3195.29,3
RET-AA19F699FA8,ORD-4D57C80E959,PRD-1C64A811AC7,2024-01-06 06:20:05.606267,Defective,Approved,1657.21,2
RET-8299C86C98E,ORD-8597B412F85,PRD-C27344F409B,2026-08-14 05:09:55.636535,Wrong Item,Refunded,1547.84,3
RET-639043DA6AD,ORD-5E2BAC9CBBA,PRD-1E9B662DBF5,2025-09-18 21:01:12.038001,Too Late,Pending,1559.16,2
RET-BC0D17190F0,ORD-DBF64A815CE,PRD-BDE888DA430,2023-12-28 00:14:05.518274,Too Late,Rejected,1007.7,1
RET-262043B979B,ORD-93F51C163AE,PRD-2F1D3E8CB1F,2024-12-07 19:40:35.103454,Better Price Found,Rejected,69.36,2
RET-749FDAED5F8,ORD-F155CE600DE,PRD-7C078021146,2024-08-11 22:46:31.807185,Changed Mind,Approved,3017.84,1
RET-56B945B7D49,ORD-0C4C823ADAC,PRD-F4E7B24CF77,2026-07-18 05:16:17.609522,Defective,Rejected,3913.3,3
RET-6331E694BC4,ORD-6923F60F3BC,PRD-DEECEE995E3,2025-04-03 05:52:57.687503,Changed Mind,Pending,224.93,3
RET-95F7A11218A,ORD-37216DC1FAC,PRD-0CEC386E4AA,2025-06-07 00:01:05.152901,Better Price Found,Refunded,341.3,3
RET-92C648F8104,ORD-9CE3F72A9FE,PRD-D29517466C6,2026-04-16 00:02:14.656335,Better Price Found,Rejected,3961.97,3
RET-C65371E70E3,ORD-B134C6DF2AD,PRD-87DB34FE250,2026-04-17 08:41:58.378956,Defective,Refunded,1309.94,2
RET-836E11358D2,ORD-5F9CB385996,PRD-C3BBAA60FA3,2025-06-10 00:47:10.292264,Not as Described,Rejected,551.22,2
